Name,Interview #,Transcript,Number of Keywords?,Video ID,Transcript (with subtitle time markers I think?),FLORENCE,SISTER/TWIN,ATTIC,BABY,MURDER,P,Simon,Jenn,Holly
EVE,5, Black no sugar. Thanks. ,4,501, %0.75%Black; no sugar.#Thanks.%999,,,,,,0,FALSE,FALSE,TRUE
EVE,5, OK. I parked up on the street. It was busy so I parked down the end of the road. I walked up to the house. I knocked on the door. No answer. I took my keys out of my bag unlocked the door. The main lock was unlocked. I could tell because the key wouldn't turn when I tried to turn it to the left. I walked in. Simon's coat wasn't on the peg. I couldn't see his shoes in the shoe rack. I shouted out for him. I walked straight into the kitchen. He often sits in there to have a cup of tea and read his paper. He wasn't there. I touched the kettle. It was cold. I looked quickly into the living room. Nothing. I walked upstairs to the bedroom. He wasn't there. I didn't search for him because it was pretty clear he wasn't there. Then I had a shower. Whilst I was in the shower the phone rang. I think it was Eric his boss. I didn't answer it. Then I came out and I was just exhausted  so I lay down on the bed and I fell asleep but I didn't mean to. I woke up a couple of hours later and I was surprised to see no-one in the bed next to me. And then I remembered where I was and what had happened. That’s when Eric called again. I spoke to him. Then I called Simon's parents. And then I decided to come and see you. That enough? ,86,502, %1%OK.%3% %5.5%I parked up on the street. It was busy so I parked down the end of the road.%10%I walked up to the house. I knocked on the door. #No answer.%13.75%I took my keys out of my bag; unlocked the door.%16.5%The main lock was unlocked.%18%I could tell because the key wouldn't turn when I tried to turn it to the left.%22%I walked in. Simon's coat wasn't on the peg.%25%I couldn't see his shoes in the shoe rack.%28%I shouted out for him.%30.5%I walked straight into the kitchen.%32%He usually sits in there to have a cup of tea#and read his paper.%35%He wasn't there.#I touched the kettle. It was cold.%39%I looked quickly into the living room.#Nothing.%42%I walked upstairs to the bedroom.#He wasn't there.%44%I didn't search for him; because it was#pretty clear he wasn't there.%49%Then I had a shower.%51%Whilst I was in the shower; the phone rang.#I think it was Eric; his boss. I didn't answer it.%56%Then I came out and I was just exhausted…%60%…so I lay down on the bed and I fell asleep but I didn't mean to.%64.75%I woke up a couple of hours later and I was surprised to see no-one in the bed next to me.%69%And then I remembered where I was and#what had happened.%73%That’s when Eric called again. I spoke to him.%76%Then I called Simon's parents.%78.75%And then I decided to come and see you.%83.65%That enough?%999,,,,,,25,FALSE,FALSE,TRUE
EVE,5, Yes. I speak with Eleanor at least once a day. Not that there's anything much to say. It’s more just as  Fuck! ,12,503, %0.25%Yes.%1.5%I speak with Eleanor at least once a day.%4.75%Not that there's anything much to say.#It’s more just as…%8.5% %10.5%Fuck!%999,,,,,,0,FALSE,FALSE,FALSE
EVE,5, No I'm OK. Fuck. ,7,504, %1%No; I'm OK.%3%Fuck.%999,,,,,,0,FALSE,FALSE,FALSE
EVE,5, Oh. My tattoo? I got it to express my individuality. It's an apple and a snake. ,14,505,%1%Oh. My tattoo?%4.5%I got it to express my individuality.%8.5%It's an apple and a snake.%13% %999,,,,,,50,FALSE,FALSE,TRUE
EVE,5, About eight years back. It was a present to myself. I shouldn't even be drinking coffee with the baby. It’s been hard trying to give it up. I think they say you can have one cup. ,17,506, %2%About eight years back.%4%It was a present to myself.%7% %8%I shouldn't even be drinking coffee with the baby.%10.5%It’s been hard trying to give it up.%13.75%I think they say you can have one cup.%999,,,,,,50,FALSE,FALSE,TRUE
EVE,5, You have children? ,2,507, %1%You have children?%999,,,,,,0,FALSE,FALSE,TRUE
EVE,5, Cute. You must love them very much. What ages are they? ,8,508, %2.5%Cute.%4%You must love them very much.%7%What ages are they?%999,,,,,,0,FALSE,FALSE,TRUE
EVE,5, They must think it's very cool that their dad is a police detective. ,6,509, %2%They must think it's very cool that their#dad is a police detective.%999,,,,,,0,FALSE,FALSE,TRUE
EVE,5, Yeah we were seventeen. It was a nice wedding people said. Simon looked very handsome in the photos. His parents paid for everything. He’s an only child so it was important to them. It was what they called a shotgun wedding but if you looked at the photos you couldn’t tell. The dress was beautiful. It looked like Princess Diana’s. The train wasn't quite as long though! There’s a great photo of the bridesmaid helping to carry it out of the car. ,39,510,%1%Yeah… we were seventeen.%4%It was a nice wedding; people said.%7.5%Simon looked very handsome in the photos.%11%His parents paid for everything.%13%He’s an only child so it was important to them.%16.75%It was what they called a shotgun wedding; but if you looked at the photos you couldn’t tell.%24%The dress was beautiful.%27%It looked like Princess Diana’s.%30%The train wasn't quite as long though!%32.75%There’s a great photo of the bridesmaid#helping to carry it out of the car.%999,,,,,,50,FALSE,FALSE,TRUE
EVE,5, Was he my first? No need to be so coy. No he wasn't my first. That would have been Carl. He was a local boy. In a band. He was a bit of a shit but he was sexy. We were fifteen. ,24,511, %2%Was he my first?%4.65%No need to be so coy.%7.75%No; he wasn't my first.%10%That would have been Carl.%12.5%He was a local boy. In a band.%16%He was a bit of a shit; but he was sexy.%22%We were fifteen.%999,,,,,,50,FALSE,TRUE,TRUE
EVE,5, No. I was fifteen. Carl was older seventeen I think. I was really into him. Regardless of how he actually behaved. Lots of drunken teenage sex. We did it in a church once. Stupid. So he got tired of us and we split up after about six months. It was sad but Those early experiences they help you realise who’s really important to you. You know Family. ,43,512, %0.5%No.%2%I was fifteen.#Carl was older; seventeen I think.%9.5%I was really into him. Regardless#of how he actually behaved.%15.5%Lots of drunken teenage sex.%20.5%We did it in a church once.#Stupid.%26.5%So; he got tired of us and we#split up after about six months.%32.5%It was sad but…%34%Those early experiences; they help you realise who’s really important to you. You know…%41%Family.%999,,,,,,50,TRUE,TRUE,TRUE
EVE,5, Family. So Carl fucked off and there were other boys here and there. And then Simon. ,13,513, %0.8%Family.%3.75%So…%4.5%Carl fucked off; and there#were other boys here and there.%9%And then; Simon.%999,,,,,,25,FALSE,TRUE,TRUE
EVE,5, At the glaziers. I worked there some weekends and Simon had a part time job there too. That was Eric’s generosity. He was always good at helping out other people's children. Simon was quiet more thoughtful than the other boys. Even then he had a sense of craftsmanship. Wasn’t always rushing stuff. Boys that age are just running around like headless chickens most of the time. Plus he had that look. He looked like a fairy tale prince from one of my books. ,43,514, %0.25%At the glaziers. I worked there some weekends and Simon had a part time job there too.%6%That was Eric’s generosity. He was always good#at helping out other people's children.%12.5%Simon was quiet; more thoughtful#than the other boys.%18%Even then he had a sense of craftsmanship.#Wasn’t always rushing stuff.%25%Boys that age are just running around like headless chickens most of the time.%31.5%Plus he had that look. He looked like a fairy tale prince from one of my books.%42% %999,,,,,,0,FALSE,FALSE,TRUE
EVE,5, I wouldn't say that. It could be passionate. It's just there was more than that. It wasn't just sex like it had been with the other boys. ,15,515, %0.5%I wouldn't say that. It could be passionate.%5%It's just… there was more than that.%10.25%It wasn't just sex like it had#been with the other boys.%999,,,,,,0,FALSE,FALSE,FALSE
EVE,5, Have I ever cheated on Simon? You asked that question yesterday. ,5,516, %0.75%Have I ever cheated on Simon?%3%You asked that question yesterday.%999,,,,,,0,FALSE,FALSE,TRUE
EVE,5, Simon was very moral about that sort of thing. He wouldn't just walk out there and sleep with anyone. He wasn't that kind of guy. He took his marriage very seriously. ,14,517, %1.1%Simon was very moral about that sort of thing.%4%He wouldn't just walk out there#and sleep with anyone.%9.25%He wasn't that kind of guy.%11.5%He took his marriage very seriously.%999,,,,,,25,FALSE,FALSE,TRUE
EVE,5, Simon never cheated on me. He was devoted to me and I was devoted to him. Nothing in life is easy. We were good to each other. Life isn't a fairy tale. You do what you can. ,24,518, %0.8%Simon never cheated on me.%3%He was devoted to me#and I was devoted to him.%9.5%Nothing in life is easy.#We were good to each other.%16.7%Life isn't a fairy tale.%21%You do what you can.%999,,,,,,50,FALSE,FALSE,TRUE
EVE,5, You’re reaching here and I don't know why. No I’ve never cheated on anyone. I’ve never taken anything from anyone. Simon is dead. But I have my baby to care for. Why are you trying to make me sad? Why are you so obsessed with sex and affairs? You cheated on your wife? Is this your thing? ,45,519, %2%You’re reaching here and I don't know why.%7%No; I’ve never cheated on anyone. %10.5%I’ve never taken anything from anyone.%16.5%Simon is dead.%21%But I have my baby to care for.%27.5%Why are you trying to make me sad?%31%Why are you so obsessed with sex and affairs?%38.5%You cheated on your wife?%42%Is this your thing?%999,,,,,,25,TRUE,TRUE,TRUE
EVE,5, And what did your wife do? She didn't kill you. You think I killed Simon because he was having an affair? Well I didn’t kill him. I wasn't even there. I was in Glasgow worrying about whether my baby was still growing inside me. I mean why would I kill Simon? I loved him! ,24,520, %1%And what did your wife do?%3.5%She didn't kill you.%6.5%You think I killed Simon#because he was having an affair?%9.5%Well I didn’t kill him.%11.25%I wasn't even there.%13%I was in Glasgow worrying about whether#my baby was still growing inside me.%18.5%I mean why would I kill Simon?%20%I loved him!%24% %999,,,,,,25,TRUE,TRUE,TRUE
EVE,5, This other person doesn't exist. I don't know what the blonde wig is but it could be anything. Have you looked at the cat flap? ,10,521, %1.5%This other person doesn't exist.%4.5%I don't know what the blonde wig is but#it could be anything.%8.5%Have you looked at the cat flap?%999,,,,,,25,TRUE,TRUE,TRUE
EVE,5, I mean what if they were crazy? You hear about these crazy people all the time. I mean why would anyone who knew Simon want to kill him? ,8,522, %0.75%I mean what if they were crazy?#You hear about these crazy people all the time.%5%I mean why would anyone who knew Simon#want to kill him?%999,,,,,,0,FALSE,TRUE,TRUE
EVE,5, No. I’ve had enough coffee for today thanks. A glass of water? ,6,523, %0.25%No.%1.75%I’ve had enough coffee for today thanks.%4.5%A glass of water?%999,,,,,,0,FALSE,FALSE,TRUE
EVE,5, Is that camera recording? ,7,524, %5.75%Is that camera recording?%999,,,,,,0,FALSE,FALSE,TRUE
EVE,5, If you put me on You've Been Framed I want the money. ,5,525, %1%If you put me on You've Been Framed;#I want the money.%999,,,,,,0,FALSE,FALSE,FALSE
EVE,5, Yeah. That’s me. But February? I mean that was months ago. What’s that got to do with Simon's murder? ,12,526, %1.5%Yeah.#That’s me.%5%But February?#I mean that was months ago.%9%What’s that got to do with Simon's murder?%999,,,,,,0,TRUE,FALSE,TRUE
EVE,5, Well I don't know. I probably had to pop out and get something. That’s why I was speeding. And that wouldn’t have been noted on my time sheet. But I really can't remember back to February. ,15,527, %0.5%Well I don't know.%3%I probably had to pop out and get something.#That’s why I was speeding.%7%And that wouldn’t have been noted#on my time sheet.%10%But I really can't remember back to February.%14.5% %999,,,,,,0,FALSE,FALSE,FALSE
EVE,5, Well I remember the ticket. Of course. I paid it without telling Simon. Didn’t want to get told off. And they put points on the license. ,11,528, %1%Well I remember the ticket. Of course.%4%I paid it without telling Simon.#Didn’t want to get told off.%8%And they put points on the license.%11% %999,,,,,,0,FALSE,FALSE,FALSE
EVE,5, Like I said I think I was popping out to get something. Ran out of something. Had to go grab something. I sometimes drive too fast. If you want you can arrest me for that. ,13,529, %1%Like I said I think I was popping out to get something.%4%Ran out of something.#Had to go grab something.%7%I sometimes drive too fast.%10%If you want you can arrest me for that.%999,,,,,,0,FALSE,FALSE,TRUE
EVE,5, You must be desperate for leads if you're getting hung up over six month old speeding tickets. ,5,530, %0.75%You must be desperate for leads if you're getting hung up over six month old speeding tickets.%999,,,,,,0,FALSE,FALSE,FALSE
EVE,5, There was a conference. Something to do with double glazing. In Oxford? ,5,531, %0.25%There was a conference.%2%Something to do with double glazing.#In Oxford?%999,,,,,,0,FALSE,TRUE,TRUE
EVE,5, Are you sure? What would he be doing in Oxford if there was no conference? I remember calling him. He said it was boring and spent most of the time in the bar. ,14,532, %1.25%Are you sure?%3%What would he be doing in Oxford#if there was no conference?%8%I remember calling him.%11%He said it was boring and#spent most of the time in the bar.%999,,,,,,0,FALSE,TRUE,TRUE
EVE,5, And the hotel said he was there? ,3,533, %1.2%And the hotel said he was there?%999,,,,,,0,FALSE,FALSE,FALSE
EVE,5, OK. You got me. I’ll confess. We were there. It was a dirty weekend. Simon was going to expense it pretend it was a business trip. I used a made up name. We stayed at the hotel. Had room service. Didn’t leave the room. It had a great view of the river and you could hear the church bells. Like you said it was very romantic. ,35,534, %1%OK. You got me.%4%I’ll confess.%6%We were there.%9.5%It was a dirty weekend.%11%Simon was going to expense it;#pretend it was a business trip.%15%I used a made up name.%17.5%We stayed at the hotel.#Had room service.%22%Didn’t leave the room.%24%It had a great view of the river and#you could hear the church bells.%31%Like you said; it was very romantic.%999,,,,,,50,TRUE,FALSE,TRUE
EVE,5, It was supposed to be a secret. Just because Simon is dead it doesn't mean I have to give up all his secrets? It doesn't have anything to do with what happened to Simon. No-one murdered my husband  because he cheated his expenses for a romantic weekend in Oxford. ,18,535, %0.5%It was supposed to be a secret.%3.5%Just because Simon is dead; it doesn't mean#I have to give up all his secrets?%8%It doesn't have anything to do with what happened to Simon.%12%No-one murdered my husband…%14%…because he cheated his expenses for a romantic weekend in Oxford.%999,,,,,,25,FALSE,TRUE,TRUE
EVE,5, You want me to play something? I’m not the world's greatest guitar player. OK. Probably needs tuning. Nope. It’s OK. How about a traditional ballad? Should be right up your street. There were two sisters came walking by the sea Oh the wind and the rain The eldest one pushed the other one in Oh the dreadful wind and rain See they both had a love for the captain’s son Oh the wind and the rain But he only cared for the youngest one Oh the dreadful wind and rain Oh the eldest envied her sister fair Oh the wind and the rain With her pretty little face and her long blonde hair Oh the dreadful wind and rain So she pushed her in and held her down Oh the wind and the rain And watched her as she slowly drowned Oh the dreadful wind and rain Oh she floated up and she floated down Oh the wind and the rain Floated till a ship came by Oh the dreadful wind and rain Out comes the captain’s son Oh the wind and the rain Father dear here swims a swan Oh the dreadful wind and rain And then it gets really weird so I think that's a good place to stop. ,156,536, %1.5%You want me to play something?%6%I’m not the world's greatest guitar player.%9%OK.%10%Probably needs tuning.%13%Nope. It’s OK.%17.25%How about a traditional ballad?%20%Should be right up your street.%24% %35%There were two sisters came walking by the sea#Oh the wind and the rain%47%The eldest one pushed the other one in#Oh the dreadful wind and rain%61%See they both had a love for the captain’s son#Oh the wind and the rain%69%But he only cared for the youngest one#Oh the dreadful wind and rain%80%Oh the eldest envied her sister fair#Oh the wind and the rain%87%With her pretty little face#and her long blonde hair%93%Oh the dreadful wind and rain%98%So she pushed her in and held her down#Oh the wind and the rain%106%And watched her as she slowly drowned#Oh the dreadful wind and rain%115%Oh she floated up and she floated down#Oh the wind and the rain%122%Floated till a ship came by#Oh the dreadful wind and rain%132%Out comes the captain’s son#Oh the wind and the rain%140%Father dear here swims a swan#Oh the dreadful wind and rain%151%And then it gets really weird#so I think that's a good place to stop.%999,,,,,,25,TRUE,TRUE,TRUE
EVE,5, Really? OK. Here’s the rest. Oh they laid her body on the dock to dry Oh the wind and the rain ’Til a fiddler with a fiddle came walking by Oh the dreadful wind and rain And he made a fiddle bow of her long hair Oh the wind and the rain Yes he made a fiddle bow of her long blonde hair Oh the dreadful wind and rain And he made fiddle pegs of her finger bones Oh the wind and the rain Yes he made fiddle pegs from her finger bones Oh the dreadful wind and rain And he made a fiddle out of her breastbone Oh the wind and rain The sound could pierce a heart of stone Oh the dreadful wind and rain But the only tune that the fiddle could play Was oh the wind and rain Yes the only tune that the fiddle could play Oh the dreadful wind and rain. Anything you sing may be used as evidence against you. ,108,537, %0.25%Really?%2%OK.%4%Here’s the rest.%5.75%Oh they laid her body on the dock to dry#Oh the wind and the rain%13.5%’Til a fiddler with a fiddle came walking by#Oh the dreadful wind and rain%24%And he made a fiddle bow of her long hair#Oh the wind and the rain%31%Yes he made a fiddle bow of her long blonde hair#Oh the dreadful wind and rain%39%And he made fiddle pegs of her finger bones#Oh the wind and the rain%46.5%Yes he made fiddle pegs from her finger bones#Oh the dreadful wind and rain%55%And he made a fiddle out of her breastbone#Oh the wind and rain%62%The sound could pierce a heart of stone#Oh the dreadful wind and rain%73%But the only tune that the fiddle could play#Was oh the wind and the rain%83%Yes the only tune that the fiddle could play#Was oh the dreadful wind and rain.%102% %104.25%Anything you sing may be used#as evidence against you.%999,,,,,,25,FALSE,TRUE,TRUE
EVE,5, Simon and Eric arguing? No. I can't imagine they'd be arguing. They get on so well. Unless it was something to do with work. Maybe Simon was being too much of a perfectionist. But I don't know. You should ask Diane. ,17,538, %1%Simon and Eric arguing?%2.5%No.#I can't imagine they'd be arguing.%5%They get on so well.%7.5%Unless it was something to do with work.%10%Maybe Simon was being too#much of a perfectionist.%13.5%But I don't know.%15.5%You should ask Diane.%999,,,,,,0,FALSE,FALSE,TRUE
HANNAH,6, Coffee I guess. Milk and sugar. ,4,601, %1.5%Coffee I guess. Milk and sugar.%999,,,,,,0,FALSE,FALSE,TRUE
HANNAH,6, This is the third day running you've called me in. I speak to Doug and Eleanor every day. They say you've been asking a lot of questions. About me. Should I be worried? Am I a suspect? ,19,602, %3%This is the third day running you've called me in.%6%I speak to Doug and Eleanor every day.#They say you've been asking a lot of questions.%12%About me.%14.5%Should I be worried?%17.5%Am I a suspect?%999,,,,,,50,FALSE,FALSE,TRUE
HANNAH,6, I don't see how it's hard. We’ve established that I was in Glasgow when he was killed. You’ve spoken with the hospital? ,8,603, %0.75%I don't see how it's hard.%2.8%We’ve established I was in Glasgow#when he was killed.%6.75%You’ve spoken with the hospital?%999,,,,,,50,FALSE,TRUE,TRUE
HANNAH,6, Rehearsed? You ask me the same question you’ll get the same answer. Is that your evidence? Of course I thought about what happened then. It’s all I've thought about. My husband is dead. ,17,604, %0.6%Rehearsed?%2.5%You ask me the same question;#you’ll get the same answer.%6.5%Is that your evidence?%9%Of course I thought about what happened#then. It’s all I've thought about.%14.75%My husband is dead.%999,,,,,,50,FALSE,TRUE,TRUE
HANNAH,6, Twins? Really? Are you really asking me that question? ,8,605, %1.25%Twins?%4.25%Really?%6.25%Are you really asking me that question?%999,,TRUE,,,,75,TRUE,TRUE,TRUE
HANNAH,6, Are you out of your mind? Twins? ,6,606, %2.5%Are you out of your mind?%5%Twins?%999,,TRUE,,,,75,TRUE,TRUE,TRUE
HANNAH,6, Really? Go on then. Take the cup. Run your fingerprints. They’ll match. Fucking idiot. ,11,607, %0.75%Really?%2%Go on then.#Take the cup.%4.25%Run your fingerprints.#They’ll match.%9%Fucking idiot.%999,,,,,,50,FALSE,FALSE,FALSE
HANNAH,6, For fuck's sake. Can I leave? Are you going to arrest me? No. They’d laugh you out of the building. A lawyer would make mincemeat of you. ,14,608, %1.5%For fuck's sake.%4%Can I leave?%6.5%Are you going to arrest me?%8%No.%9%They’d laugh you out of the building.%11.5%A lawyer would make mincemeat of you.%999,,,,,,25,FALSE,FALSE,TRUE
HANNAH,6, Are you arresting me? No. Fuck off. Open this door! ,7,609, %1%Are you arresting me?%2.5%No.%3%Fuck off.%6.5%Open this door!%999,,,,,,25,FALSE,FALSE,FALSE
EVE,7, This is a nicer room. This is where you take people when it's time to arrest them? ,8,701, %2.5%This is a nicer room.%5%This is where you take people#when it's time to arrest them?%999,,,,,,25,FALSE,FALSE,TRUE
EVE,7, Yes. I understand my rights. No I don't need a lawyer. ,7,702, %1%Yes.%2%I understand my rights.#No I don't need a lawyer.%999,,,,,,25,FALSE,FALSE,TRUE
EVE,7, Yes. No lawyer. What are you going to arrest me for? ,6,703, %0.75%Yes.%1.5%No lawyer.%3.5%What are you going to arrest me for?%999,,,,,,25,FALSE,FALSE,TRUE
EVE,7, I didn't murder Simon. You’ve got it wrong. You’ve got the wrong person. ,7,704, %1.5%I didn't murder Simon.%3.5%You’ve got it wrong.#You’ve got the wrong person.%999 ,,,,,,25,TRUE,FALSE,TRUE
EVE,7, Yes. I'll take a lie detector test. ,4,705, %1%Yes.%2%I'll take a lie detector test.%999,,,,,,0,TRUE,FALSE,TRUE
EVE,7, I’ve never taken a lie detector test before. Does it really work? ,5,706, %0.75%I’ve never taken a lie detector test before.%3.5%Does it really work?%999,,,,,,0,TRUE,FALSE,TRUE
EVE,7, Yes. My name is Hannah Smith. Oh Shit. Sorry. ,7,707, %0.5%Yes.%1.75%My name is Hannah Smith.%4%Oh; Shit. Sorry.%999,,,,,,50,TRUE,FALSE,TRUE
EVE,7, Sorry. Yep I get it. Yep. Yes. ,7,708, %0.25%Sorry.#Yep; I get it. Yep.%4% %5%Yes.%999,,,,,,0,FALSE,FALSE,FALSE
EVE,7, Yes. ,1,709, %0.2%Yes.%999,,,,,,0,FALSE,FALSE,FALSE
EVE,7, Yes. ,3,710, %2%Yes.%999,,,,,,0,FALSE,FALSE,FALSE
EVE,7, No. ,1,711, %.2%No.%999,,,,,,0,FALSE,FALSE,FALSE
EVE,7, Yes. ,1,712, %0.2%Yes.%999,,,,,,0,FALSE,FALSE,FALSE
EVE,7, Yes. ,2,713, %0.75%Yes.%999,,,,,,0,FALSE,FALSE,FALSE
EVE,7, No. ,2,714, %1%No.%999,,,,,,0,FALSE,FALSE,FALSE
EVE,7, No. ,2,715, %0.5%No.%999,,,,,,0,FALSE,FALSE,FALSE
EVE,7, No. ,1,717, %0.75%No.%999,,,,,,0,FALSE,FALSE,FALSE
EVE,7, I can take this stuff off now? Did I prove I'm innocent? ,6,718, %1.5%I can take this stuff off now?%4%Did I prove I'm innocent?%999,,,,,,0,FALSE,FALSE,FALSE
EVE,7, My name? That was the only question I failed. Your lie detector works. ,10,719, %1%My name?%3.5%That was the only question I failed.%8%Your lie detector works.%999,,,,,,50,TRUE,FALSE,TRUE
EVE,7, My mother called me Eve. ,6,720, %4%My mother called me Eve.%999,,,,,,50,FALSE,TRUE,TRUE
EVE,7, Well she wasn't my real mother but she raised me. Do you want to hear the story? It’s a real life fairy tale. ,11,721, %0.25%Well; she wasn't my real mother#but she raised me.%6%Do you want to hear the story?%9%It’s a real life fairy tale.%999,,,,,,25,FALSE,FALSE,TRUE
EVE,7, Across the road when my parents first lived there was a midwife called Florence. When Hannah was born I was born at the same time. The midwife was there to help. I’d been throttled by the cord probably wrapped around my neck by Hannah. The midwife told my mother I was dead. But I wasn’t. She wrote all this stuff in a diary. Amazing what people will admit to on paper. ,39,722, %2.75%Across the road; when my parents first lived there; was a midwife called Florence.%10%When Hannah was born;#I was born at the same time.%15.5%The midwife was there to help.%18%I’d been throttled by the cord; probably wrapped around my neck by Hannah.%24%The midwife told my mother I was dead.%29.25%But I wasn’t.%32%She wrote all this stuff in a diary.%35.85%Amazing what people will admit to on paper.%999,TRUE,TRUE,,,,100,TRUE,TRUE,TRUE
EVE,7, Florence took me home with her. Mother hadn't been expecting twins and had a healthy baby. I guess she was just happy for Florence to clean up. Take away the evidence that this was anything but a happy occasion. ,18,723, %1.5%Florence took me home with her.%5%Mother hadn't been expecting twins#and had a healthy baby.%9.5%I guess she was just happy for#Florence to clean up.%14%Take away the evidence that this was#anything but a happy occasion.%999,TRUE,TRUE,,,,75,TRUE,TRUE,TRUE
EVE,7, Florence raised me in her home. I never left it. She kept me out of sight. It wasn't odd for people to see a midwife with a baby. Carrying in supplies washing nappies. That sort of thing. I never knew any different. I grew up looking out of my window and seeing her across the road. I thought it was like a reflection in a mirror. She was me. ,34,724, %1%Florence raised me in her home. I never left it.#She kept me out of sight.%6.5%It wasn't odd for people to see a midwife#with a baby.%9.5%Carrying in supplies; washing nappies.#That sort of thing.%14%I never knew any different.%17%I grew up looking out of my window#and seeing her across the road.%26%I thought it was like a reflection in a mirror.%31.5%She was me.%999,TRUE,,,,,75,FALSE,TRUE,TRUE
EVE,7, Yes. The first time we saw each other it was strange. We both realised at the same moment. I think. We must have seen each other before but there was this instant When we first realised it wasn't a reflection. The reflection was staring back. I think I was five. It was my birthday. My reflection was wearing a party hat and waving. I knew what party hats were from books. And it suddenly occurred to me Today must be my birthday. I waved back and We just spent ages waving at each other and copying each other’s movements. ,61,725, %1.5%Yes.%4.5%The first time we saw each other; it was strange.%8.25%We both realised at the same moment.#I think.%13%We must have seen each other before#but there was this instant…%17.5%When we first realised it wasn't a reflection.%23%The reflection was staring back.%27.5%I think I was five.#It was my birthday.%32%My reflection was wearing a party hat and waving.%36%I knew what party hats were from books.%41%And it suddenly occurred to me…%44%Today must be my birthday.%48%I waved back and…%51%We just spent ages waving at each other and copying each other’s movements.%999,,,,,,75,TRUE,FALSE,TRUE
EVE,7, Mother wanted me to grow my hair long but I kept cutting it myself. I wanted to look like my reflection. She always had short hair when she was little. Mother would hide the scissors but I would find a way. Cut it with a bread knife something like that. My reflection would always leave her house and go on adventures. But I never could. Mother taught me at home. And I had books and TV. TV was magical. But it was only on when it wanted to be so I spent a lot of time reading books. ,44,726, %2.25%Mother wanted me to grow my hair long#but I kept cutting it myself.%7.5%I wanted to look like my reflection.%10%She always had short hair when she was little.%13%Mother would hide the scissors but#I would find a way.%17%Cut it with a bread knife;#something like that.%21%My reflection would always leave her house#and go on adventures.%27.5%But I never could.%30%Mother taught me at home.%32%And I had books and TV.%36.5%TV was magical.%38.5%But it was only on when it wanted to be so… %41%I spent a lot of time reading books.%999,,,,,,50,FALSE,FALSE,TRUE
EVE,7, Fairy tales. Stories about lost princesses. Evil witches. Magical mirrors and lost children. So you see even before I knew the truth I’d found it in those stories. ,19,727, %1%Fairy tales.%3.5%Stories about lost princesses. Evil witches.%8.5%Magical mirrors and lost children.%12%So you see; even before I knew the truth#I’d found it in those stories.%999,,,,,,25,FALSE,FALSE,TRUE
EVE,7, Florence was a warm kind person. But she was broken I guess. When I found her diary I also found a biscuit tin with other stuff in it. Older papers. Letters. That kind of thing. Her story was in there. I never spoke to her about it I was far too young to really understand. I guess I just put it together later. Once I was older. She had loved children planned to have a large family. But her husband died in the war. That was back when you married for life. She never felt like she could marry again. Isn’t that strange? She was a widow from her twenties. But I mean I guess it was different then. You know you married for life and she felt she could never marry again. I guess it was harder a war widow. Honour the dead? I don't know. Maybe there was more to it than that. I don’t really know. ,84,728, %1.5%Florence was a warm; kind person.%6.5%But she was broken; I guess.%10.25%When I found her diary I also#found a biscuit tin with other stuff in it.%16.5%Older papers. Letters. That kind of thing.%23%Her story was in there.%27%I never spoke to her about it; I was far#too young to really understand.%30.5%I guess I just put it together later.#Once I was older.%37%She had loved children;#planned to have a large family.%42.5%But her husband died in the war.%46%That was back when you married for life.%49%She never felt like she could marry again.%53.5%Isn’t that strange? She was a widow from her twenties.%61.5%But I mean; I guess it was different then.%65%You know; you married for life and she felt she could never marry again.%70%I guess it was harder… a war widow.%75%Honour the dead?%78%I don't know.#Maybe there was more to it than that.%81%I don’t really know.%999,,,,,,25,TRUE,TRUE,TRUE
EVE,7, No. It was just me and her. Eve was the name they were going to call their first child. They’d talked about it and were going to try when he came back. Florence’s family had a history of firstborn girls so they were convinced it was going to be a girl. It’s hard to know if this is all true. These are stories I remember. That I read when I was a child. Maybe I misread maybe I misunderstood or  Sometimes it’s hard to remember what happened last week. ,38,729, %0.5%No. It was just me and her.%5%Eve was the name they were going#to call their first child.%8%They’d talked about it and were going#to try when he came back. %12.75%Florence’s family had a history of firstborn girls so they were convinced it was going to be a girl.%20.5%It’s hard to know if this is all true.%22.75%These are stories I remember.#That I read when I was a child.%27%Maybe I misread;#maybe I misunderstood; or…%32% %34.5%Sometimes it’s hard to remember#what happened last week.%999,TRUE,,,,,25,FALSE,TRUE,TRUE
EVE,7, When I was eight mother died. She slipped down the stairs. It was an accident. I had read her diary at that point and I knew she wasn't my real mother. So I burned the diary that day and I left. Walked out and across the street. ,24,730, %3%When I was eight; mother died.%6%She slipped down the stairs.%10%It was an accident.%12%I had read her diary at that point and#I knew she wasn't my real mother.%17%So I burned the diary that day and I left.%20.5%Walked out and across the street.%999,TRUE,,,,,75,TRUE,FALSE,TRUE
EVE,7, I wanted to see my reflection. I thought that if I touched her something would happen. We would become one. One girl. The fairy tale was over. The witch was dead. And I’d be restored to my rightful place ,29,731, %2.5%I wanted to see my reflection.%7%I thought that if I touched her…#something would happen.%15%We would become one.%18.5%One girl.%22.25%The fairy tale was over.%24.5%The witch was dead.%26%And I’d be restored to my rightful place…%999,,,,,,75,FALSE,FALSE,TRUE
